Year,Month,Danceability_mean,Danceability_std,Energy_mean,Energy_std,Speechiness_mean,Speechiness_std,Acousticness_mean,Acousticness_std,Instrumentalness_mean,Instrumentalness_std,Liveness_mean
1962,7,0.56025,0.106292958,0.518444444,0.164702753,0.043433333,0.013315512,0.643480556,0.196829526,4.52E-05,7.93E-05,0.211116667
1962,8,0.539638298,0.129419175,0.52593617,0.166725158,0.046014894,0.019621627,0.613004255,0.265146594,3.03E-05,6.05E-05,0.206076596
1962,9,0.544292683,0.150685474,0.542609756,0.165790964,0.048826829,0.023265726,0.613621951,0.305592154,0.000345178,0.002042471,0.175317073
1962,10,0.536545455,0.175850512,0.578045455,0.178271456,0.049922727,0.026295082,0.516463636,0.361713451,0.00181437,0.004590302,0.145081818
1962,11,0.5476,0.16129685,0.5387,0.165851582,0.03956,0.019640945,0.64505,0.249204307,0.002621108,0.005375559,0.14779
1962,12,0.5866875,0.15143391,0.49375,0.159562945,0.03274375,0.004099263,0.6129375,0.202095842,4.91E-07,7.52E-07,0.1205
1963,1,0.602,0.145031951,0.520387097,0.164276125,0.03946129,0.018081071,0.707548387,0.145306994,0.004718265,0.012396046,0.134051613
1963,2,0.541119048,0.156723806,0.467619048,0.175197304,0.042690476,0.022790893,0.726619048,0.127937094,0.003515078,0.010799186,0.142609524
1963,3,0.539253731,0.14039051,0.481402985,0.178067919,0.046547761,0.023114572,0.700313433,0.154408864,0.003578501,0.009817918,0.167955224
1963,4,0.480673913,0.133187262,0.410969565,0.224996523,0.046180435,0.022098744,0.673913043,0.172435086,0.00100531,0.003089505,0.182169565
1963,5,0.46525,0.11392463,0.406905556,0.24824522,0.042988889,0.018621459,0.672833333,0.178647538,0.00123146,0.003467419,0.205022222
1963,6,0.534631579,0.151692687,0.473934211,0.276365499,0.034263158,0.007533185,0.608868421,0.181737288,0.028046976,0.120377361,0.276957895
1963,7,0.580666667,0.172721888,0.57109,0.259053249,0.037426667,0.00962346,0.5562,0.209026545,0.071214923,0.183825715,0.3765
1963,8,0.554818182,0.200511819,0.557,0.21214497,0.043868182,0.018184082,0.6625,0.236416119,0.060769609,0.170679684,0.367388636
1963,9,0.474166667,0.167620561,0.567604167,0.227444895,0.048266667,0.022408996,0.642145833,0.239264742,0.044551759,0.148527793,0.313066667
1963,10,0.48344,0.142887163,0.52224,0.206089099,0.046174,0.022599366,0.6589,0.186215615,0.010794292,0.075215862,0.307344
1963,11,0.49674,0.117118257,0.53814,0.207318153,0.045674,0.022037499,0.5792,0.207061758,1.07E-05,2.28E-05,0.298574
1963,12,0.566179487,0.066164019,0.475789744,0.278554107,0.042276923,0.016125208,0.540241026,0.274165114,0.065438479,0.19609144,0.257069231
1964,1,0.554947368,0.074110928,0.461731579,0.288392854,0.041726316,0.017518726,0.532484211,0.290197143,0.067160662,0.198424533,0.226071053
1964,2,0.561977273,0.06507187,0.502079545,0.291387027,0.045504545,0.027973567,0.480090909,0.303330369,0.085729224,0.20916245,0.186788636
1964,3,0.5984,0.109078629,0.519985,0.175624193,0.065665,0.063327281,0.58135,0.259663806,0.05820013,0.119423813,0.201135
1964,4,0.632866667,0.140534625,0.536533333,0.122247914,0.087826667,0.064886213,0.6244,0.186521083,0.07761232,0.133193985,0.149266667
1964,5,0.569464286,0.153388029,0.582642857,0.181826171,0.080396429,0.056600919,0.54475,0.273378536,0.052018607,0.113470421,0.180221429
1964,6,0.528210526,0.13783669,0.496789474,0.186967787,0.045721053,0.01161673,0.620947368,0.240700246,0.0002192,0.000279256,0.153810526
1964,7,0.525916667,0.130882595,0.474291667,0.169611956,0.043670833,0.007760406,0.64925,0.264072166,0.000171458,0.000264363,0.177754167
1964,8,0.54075,0.117023108,0.4235,0.101495398,0.03805,0.006166335,0.6429,0.259645284,1.83E-05,6.54E-05,0.195905
1964,9,0.537238095,0.10308099,0.433142857,0.125985827,0.047738095,0.027914378,0.63477619,0.311305186,5.39E-06,7.93E-06,0.19402381
1964,10,0.541162162,0.077260567,0.546783784,0.198287969,0.064951351,0.051910749,0.636386486,0.245903453,8.73E-05,0.000243178,0.227954054
1964,11,0.526658537,0.112921346,0.548268293,0.1805961,0.078512195,0.081999723,0.660731707,0.194435982,0.045416839,0.202578072,0.264453659
1964,12,0.473022727,0.148846962,0.556568182,0.174430022,0.072168182,0.079531734,0.615931818,0.209670328,0.084574127,0.270118242,0.271384091
1965,1,0.48658,0.156345521,0.55012,0.18298786,0.057212,0.066901849,0.5817,0.235466818,0.093076507,0.281470444,0.216226
1965,2,0.539179487,0.132868727,0.541410256,0.191239959,0.041738462,0.017883212,0.557333333,0.243569976,0.071781966,0.250693254,0.163758974
1965,3,0.557266667,0.100561504,0.5236,0.184074872,0.04296,0.017812793,0.5593,0.222202944,0.000231139,0.000523905,0.11855
1965,4,0.568631579,0.073735421,0.570210526,0.19593014,0.051736842,0.016872536,0.532105263,0.232303416,2.00E-06,3.98E-06,0.143978947
1965,5,0.498321429,0.110467711,0.578178571,0.170677095,0.043282143,0.015240566,0.504535714,0.18395762,0.104006823,0.259418743,0.188
1965,6,0.454074074,0.114568732,0.545407407,0.170176438,0.048888889,0.037448091,0.47237037,0.179022162,0.107860041,0.263542707,0.190948148
1965,7,0.47904878,0.128314838,0.547463415,0.137309158,0.05257561,0.04550029,0.498829268,0.19461769,0.088803521,0.241173767,0.170163415
1965,8,0.564928571,0.135437816,0.557821429,0.111166226,0.059407143,0.047692774,0.484071429,0.233308876,2.36E-05,5.01E-05,0.122839286
1965,9,0.625851852,0.110922601,0.538074074,0.135960663,0.047022222,0.026831014,0.387037037,0.211733229,6.51E-06,1.05E-05,0.109992593
1965,10,0.632484848,0.099688302,0.508818182,0.15952732,0.043206061,0.011117805,0.310793939,0.192499743,0.009247655,0.053092747,0.138257576
1965,11,0.597846154,0.154757793,0.614769231,0.119571564,0.048823077,0.016357524,0.152446154,0.14371319,0.093850769,0.146514059,0.197046154
1965,12,0.4490625,0.163124684,0.6435625,0.154391264,0.05441875,0.018960352,0.35301875,0.327682876,0.076258526,0.136395064,0.31225
1966,1,0.451833333,0.15323637,0.6524,0.189665877,0.04909,0.019748197,0.490740667,0.32741213,0.010175202,0.055683517,0.287533333
1966,2,0.489809524,0.121060984,0.623952381,0.220714856,0.044295238,0.017155363,0.489690476,0.322570127,3.33E-06,9.34E-06,0.239761905
1966,3,0.468321429,0.15123542,0.546857143,0.239098881,0.045760714,0.021585752,0.515214286,0.260050901,0.000456583,0.001675832,0.209664286
1966,4,0.465466667,0.146781502,0.4722,0.261499311,0.06027,0.050610985,0.386366667,0.264424096,0.011132103,0.025789231,0.182186667
1966,5,0.421962963,0.173034786,0.522555556,0.244930969,0.073466667,0.064150406,0.374333333,0.252459745,0.012132916,0.027025431,0.154222222
1966,6,0.4605,0.184294815,0.55835,0.235432027,0.05139,0.053589894,0.318115,0.25985289,0.015112565,0.030978113,0.12805
1966,7,0.518257143,0.203266754,0.622257143,0.158366913,0.0505,0.055492156,0.396922857,0.294871332,0.01823004,0.090393003,0.23198
1966,8,0.573690909,0.167846146,0.646563636,0.1674801,0.058589091,0.060899534,0.389138182,0.300522494,0.040882332,0.138980566,0.273334545
1966,9,0.553581395,0.148445795,0.649604651,0.186024722,0.047465116,0.019138454,0.355027372,0.321699315,0.053675909,0.155246956,0.255432558
1966,10,0.544026316,0.146616523,0.681026316,0.182386505,0.049268421,0.022953491,0.258234079,0.290821489,0.0742059,0.180785685,0.248934211
1966,11,0.536615385,0.139105798,0.557153846,0.174451448,0.059730769,0.030789403,0.195464308,0.205274699,0.010785385,0.010343675,0.162953846
1966,12,0.60252381,0.07596948,0.509095238,0.175099373,0.043942857,0.016694357,0.311761905,0.158373895,0.014584524,0.044484995,0.180938095
1967,1,0.589090909,0.075313256,0.587181818,0.20284257,0.045654545,0.015382016,0.339545455,0.195345049,0.040955455,0.079526711,0.233545455
1967,2,0.561190476,0.048342134,0.658095238,0.181970851,0.046638095,0.021923514,0.406571429,0.218405946,0.039056971,0.082482009,0.237471429
1967,3,0.508266667,0.147984839,0.632,0.195793699,0.055023333,0.032792227,0.406966667,0.248753511,0.037918463,0.088048329,0.234863333
1967,4,0.501235294,0.144043547,0.629588235,0.183124239,0.046370588,0.024171291,0.349796078,0.230531013,0.036383555,0.094692305,0.260427451
1967,5,0.5333,0.144485752,0.63098,0.165166643,0.043464,0.017830629,0.332596,0.220893612,0.030877101,0.086701701,0.233836
1967,6,0.549581395,0.12501452,0.621046512,0.162624158,0.043602326,0.018783662,0.375390698,0.229787122,0.030161139,0.093958859,0.221102326
1967,7,0.512613636,0.135319298,0.554909091,0.146856332,0.039902273,0.013540628,0.479420455,0.251914238,0.041367085,0.116856663,0.168388636
1967,8,0.47748,0.107917067,0.52688,0.15542799,0.042212,0.015044443,0.496832,0.285172686,0.058242856,0.136195057,0.210864
1967,9,0.524461538,0.062914692,0.511615385,0.104553174,0.032815385,0.010025395,0.40935,0.209501741,0.000204929,0.000420548,0.207719231
1967,10,0.507894737,0.059525806,0.5,0.114748033,0.029768421,0.004465305,0.483,0.19946484,0.000169055,0.000391951,0.205415789
1967,11,0.4994,0.06659029,0.4286,0.100144562,0.02832,0.002049824,0.4889,0.190602816,6.03E-06,6.72E-06,0.1663
1967,12,0.52665,0.107467143,0.51515,0.131595583,0.0313,0.00537215,0.28455,0.090402885,0.003455117,0.00842379,0.143
1968,1,0.5123125,0.138126376,0.5588125,0.094450847,0.0322375,0.004532089,0.26175,0.134411061,0.005753038,0.010284102,0.1314375
1968,2,0.54925,0.177394335,0.497166667,0.10607016,0.030291667,0.001511446,0.352333333,0.250875316,0.007673124,0.011319649,0.126333333
1968,3,0.5739375,0.147485352,0.5511875,0.171052514,0.0448625,0.020730875,0.485125,0.234175397,0.007405063,0.009970229,0.273625
1968,4,0.5675,0.136533268,0.59175,0.198843825,0.05,0.021644276,0.54775,0.188869443,0.00452905,0.008092154,0.32525
1968,5,0.564153846,0.109364716,0.625846154,0.199989102,0.049984615,0.021416304,0.534976923,0.218029219,0.003203262,0.006776781,0.407923077
1968,6,0.583944444,0.09043,0.625333333,0.128796237,0.043411111,0.015389717,0.23806,0.285679071,0.006433028,0.013951038,0.477583333
1968,7,0.539333333,0.123018388,0.6196,0.09983329,0.05534,0.021205215,0.080264,0.097873961,0.120647707,0.216250618,0.411053333
1968,8,0.534689655,0.123697241,0.522413793,0.185243762,0.050258621,0.021516779,0.28415,0.288082091,0.100666468,0.203346552,0.271124138
1968,9,0.566285714,0.123277422,0.516857143,0.195139022,0.048575,0.020197408,0.438867143,0.263673774,0.07840238,0.190838079,0.247325
1968,10,0.605567568,0.101650966,0.523297297,0.155519357,0.042508108,0.012354,0.349944865,0.268523873,0.045594552,0.12078788,0.163648649
1968,11,0.603026316,0.122745284,0.520947368,0.093512522,0.043528947,0.009263847,0.324406579,0.292355666,0.037820445,0.095559364,0.141015789
1968,12,0.56925,0.141746938,0.46825,0.127827901,0.044857143,0.009645203,0.358409643,0.32048073,0.042693681,0.098790257,0.151332143
1969,1,0.538,0.15196832,0.535892857,0.150413588,0.049025,0.038331822,0.306685714,0.241911819,0.03211367,0.087596867,0.196657143
1969,2,0.569,0.176904581,0.520333333,0.138278982,0.051092593,0.044548676,0.302982222,0.250743566,0.037220465,0.086298872,0.17082963
1969,3,0.5853,0.158418509,0.574033333,0.093358591,0.051883333,0.047073326,0.224438333,0.19500788,0.040047054,0.090950394,0.177016667
1969,4,0.539419355,0.159376655,0.53916129,0.145610919,0.050370968,0.046592261,0.319016774,0.273635652,0.031120902,0.081727205,0.260209677
1969,5,0.470615385,0.147013218,0.474653846,0.193101412,0.061476923,0.053640905,0.411240769,0.258561227,0.044448722,0.078048983,0.278134615
1969,6,0.4281875,0.110517702,0.48825,0.232961656,0.0827125,0.077006501,0.454,0.197235561,0.033651125,0.059242407,0.35895625
1969,7,0.6006,0.147322203,0.5254,0.172876104,0.07976,0.095673603,0.4328,0.181970964,0.02999706,0.053200308,0.26346
1969,8,0.663611111,0.118646851,0.567388889,0.107147583,0.071944444,0.089501148,0.348555556,0.121907497,0.004718139,0.007149141,0.229527778
1969,9,0.612333333,0.132651172,0.497857143,0.136902259,0.032114286,0.00968299,0.297095238,0.116780095,0.002480821,0.005628506,0.12512381
1969,10,0.54752381,0.128180193,0.49552381,0.186532737,0.031733333,0.010514339,0.288628571,0.140942173,0.000154378,0.00037476,0.139080952
1969,11,0.553714286,0.141886625,0.484142857,0.166261326,0.030909524,0.004815694,0.230490476,0.146073481,0.001536429,0.003242544,0.12977619
1969,12,0.520066667,0.118163003,0.475066667,0.109254269,0.03678,0.007891152,0.140106667,0.121195718,0.000101333,0.00017394,0.13492
1970,1,0.529875,0.096702206,0.4214375,0.055354577,0.03764375,0.007971279,0.14970625,0.124603223,0.000129719,0.000175696,0.16606875
1970,2,0.4322,0.106401754,0.51408,0.179217726,0.036588,0.008025341,0.181592,0.14279061,0.006944172,0.01856483,0.171116
1970,3,0.405952381,0.083359148,0.523666667,0.194423078,0.035552381,0.008559475,0.194828571,0.148326131,0.010919876,0.022507087,0.156619048
1970,4,0.477222222,0.167105657,0.529611111,0.216213984,0.050411111,0.032127227,0.234744444,0.213813451,0.038046897,0.064690859,0.166827778
1970,5,0.625583333,0.143306067,0.517666667,0.212200306,0.074116667,0.039110167,0.341133333,0.190508398,0.071976162,0.087421029,0.21615
1970,6,0.667923077,0.074219788,0.426,0.221483257,0.039923077,0.009842269,0.556307692,0.179104897,0.001313452,0.001707541,0.178692308
1970,7,0.642421053,0.077365881,0.426105263,0.203468233,0.048578947,0.033830354,0.567,0.180896533,0.001025678,0.001496803,0.204947368
1970,8,0.5809375,0.124366248,0.43553125,0.166500409,0.057525,0.042489558,0.54569625,0.240229658,0.000699559,0.001351391,0.29344375
1970,9,0.560875,0.124985096,0.41025,0.11069837,0.0539,0.04165409,0.474345,0.280608966,0.000409023,0.000608572,0.287675
1970,10,0.554966667,0.13732581,0.430633333,0.102320485,0.05472,0.040226766,0.402526667,0.287066168,0.000452297,0.000678449,0.295033333
1970,11,0.605470588,0.123319766,0.451176471,0.110475243,0.049623529,0.031726714,0.160943529,0.124305555,0.000655087,0.000723587,0.180629412
1970,12,0.493333333,0.151247182,0.40475,0.160087816,0.034075,0.003665734,0.340783333,0.304033201,0.0004258,0.000665675,0.244416667
1971,1,0.465354839,0.15202446,0.412064516,0.1421975,0.035077419,0.006974081,0.399483871,0.331496453,0.000295745,0.000531702,0.225435484
1971,2,0.437866667,0.135941096,0.4448,0.194615518,0.05184,0.04420527,0.43524,0.307651753,0.00270252,0.009759572,0.207226667
1971,3,0.451357143,0.13832576,0.497857143,0.201797793,0.051678571,0.046002781,0.408278571,0.304616078,0.005616592,0.013713537,0.160696429
1971,4,0.515413793,0.112561259,0.570793103,0.172957546,0.050182759,0.04550157,0.341982759,0.267447866,0.005906026,0.01339243,0.132455172
1971,5,0.552189189,0.127538194,0.586864865,0.124706581,0.043005405,0.036843332,0.312581081,0.301906468,0.005931222,0.013197354,0.151054054
1971,6,0.590333333,0.166395941,0.573966667,0.117267594,0.049993333,0.048364998,0.31933,0.279295128,0.005705567,0.013204798,0.15541
1971,7,0.58662069,0.176574431,0.583103448,0.186171454,0.056489655,0.053388143,0.326586207,0.216566367,0.008088579,0.013898694,0.181044828
1971,8,0.599259259,0.156701724,0.575666667,0.195835881,0.055251852,0.049542091,0.346977778,0.195233551,0.009131327,0.014179154,0.179503704
1971,9,0.568964286,0.133029788,0.552321429,0.17797733,0.045089286,0.036004612,0.363507143,0.172461667,0.005440604,0.010891284,0.142471429
1971,10,0.548833333,0.075457253,0.567666667,0.148772563,0.036904167,0.006321975,0.37175,0.192238134,0.000991565,0.002678886,0.113325
1971,11,0.594222222,0.106065771,0.558555556,0.147016695,0.036633333,0.004837841,0.422055556,0.261410759,2.86E-07,6.99E-07,0.104688889
1971,12,0.609894737,0.131367125,0.561578947,0.115582734,0.035889474,0.004324593,0.452736842,0.277468886,2.76E-07,5.49E-07,0.098310526
1972,1,0.663470588,0.138917744,0.472388235,0.127036166,0.034194118,0.00282123,0.585647059,0.24596543,0.012529797,0.051659989,0.118264706
1972,2,0.678454545,0.145576924,0.419018182,0.203132918,0.035095455,0.00358163,0.541772727,0.276696315,0.038728905,0.084085439,0.144390909
1972,3,0.661333333,0.180632882,0.464893333,0.260595975,0.036353333,0.003630007,0.467,0.261153759,0.056802807,0.09749638,0.142613333
1972,4,0.584636364,0.181712632,0.531272727,0.286042718,0.038113636,0.003424463,0.427590909,0.293443376,0.048413885,0.091359861,0.116181818
